business_id,date,score,type
67262,2016-08-31,,Reinspection/Followup
67330,2016-08-25,57,Routine - Unscheduled
67330,2016-08-26,,Complaint
67510,2016-08-24,94,Routine - Unscheduled
67614,2016-08-03,85,Routine - Unscheduled
67614,2016-08-10,,Reinspection/Followup
67615,2016-08-11,88,Routine - Unscheduled
67806,2016-08-11,,Reinspection/Followup
68026,2016-08-15,100,Routine - Unscheduled
68036,2016-08-15,86,Routine - Unscheduled
68104,2016-08-29,94,Routine - Unscheduled
68104,2016-08-29,,Complaint
68158,2016-08-23,92,Routine - Unscheduled
68289,2016-08-30,,Non-inspection site visit
68289,2016-08-30,,Complaint
68356,2016-08-29,100,Routine - Unscheduled
68365,2016-08-17,,Non-inspection site visit
68379,2016-08-22,84,Routine - Unscheduled
68390,2016-08-29,82,Routine - Unscheduled
68412,2016-08-30,94,Routine - Unscheduled
68442,2016-08-04,78,Routine - Unscheduled
68442,2016-08-09,,Reinspection/Followup
68483,2016-08-16,85,Routine - Unscheduled
68591,2016-08-18,100,Routine - Unscheduled
68600,2016-08-10,82,Routine - Unscheduled
68600,2016-08-15,,Reinspection/Followup
68716,2016-08-19,100,Routine - Unscheduled
68773,2016-08-23,90,Routine - Unscheduled
68808,2016-08-04,,Reinspection/Followup
68831,2016-08-11,,Reinspection/Followup
68860,2016-08-26,86,Routine - Unscheduled
68890,2016-08-03,78,Routine - Unscheduled
68890,2016-08-10,,Reinspection/Followup
68895,2016-08-08,98,Routine - Unscheduled
69044,2016-08-14,96,Routine - Unscheduled
69045,2016-08-14,98,Routine - Unscheduled
69053,2016-08-14,98,Routine - Unscheduled
69123,2016-08-03,100,Routine - Unscheduled
69135,2016-08-23,,New Construction
69181,2016-08-31,,Complaint
69189,2016-08-03,,Reinspection/Followup
69237,2016-08-16,100,Routine - Unscheduled
69275,2016-08-17,87,Routine - Unscheduled
69380,2016-08-03,96,Routine - Unscheduled
69403,2016-08-25,,Non-inspection site visit
69419,2016-08-10,86,Routine - Unscheduled
69437,2016-08-17,100,Routine - Unscheduled
69466,2016-08-29,,Reinspection/Followup
69475,2016-08-17,94,Routine - Unscheduled
69501,2016-08-25,81,Routine - Unscheduled
69576,2016-08-25,,Reinspection/Followup
69618,2016-08-16,,Reinspection/Followup
69664,2016-08-02,100,Routine - Unscheduled
69666,2016-08-10,94,Routine - Unscheduled
69680,2016-08-05,,New Construction
69737,2016-08-23,94,Routine - Unscheduled
69759,2016-08-29,,Reinspection/Followup
69849,2016-08-02,87,Routine - Unscheduled
69849,2016-08-03,,Reinspection/Followup
69909,2016-08-04,92,Routine - Unscheduled
70016,2016-08-31,98,Routine - Unscheduled
70132,2016-08-03,89,Routine - Unscheduled
70216,2016-08-10,90,Routine - Unscheduled
70258,2016-08-26,98,Routine - Unscheduled
70258,2016-08-29,,Reinspection/Followup
70309,2016-08-03,96,Routine - Unscheduled
70365,2016-08-04,86,Routine - Unscheduled
70365,2016-08-29,,Complaint
70516,2016-08-25,92,Routine - Unscheduled
70754,2016-08-08,,Reinspection/Followup
70797,2016-08-24,96,Routine - Unscheduled
70892,2016-08-31,,Complaint
70993,2016-08-04,94,Routine - Unscheduled
71187,2016-08-23,75,Routine - Unscheduled
71286,2016-08-31,90,Routine - Unscheduled
71357,2016-08-26,87,Routine - Unscheduled
71385,2016-08-19,80,Routine - Unscheduled
71649,2016-08-22,,Non-inspection site visit
71746,2016-08-31,96,Routine - Unscheduled
71769,2016-08-18,89,Routine - Unscheduled
71769,2016-08-19,,Reinspection/Followup
71784,2016-08-18,94,Routine - Unscheduled
71946,2016-08-30,100,Routine - Unscheduled
72046,2016-08-18,92,Routine - Unscheduled
72046,2016-08-25,,Reinspection/Followup
72049,2016-08-10,86,Routine - Unscheduled
72049,2016-08-10,,Complaint
72049,2016-08-25,,Complaint
72049,2016-08-25,,Reinspection/Followup
72073,2016-08-26,92,Routine - Unscheduled
72153,2016-08-09,94,Routine - Unscheduled
72171,2016-08-24,96,Routine - Unscheduled
73963,2016-08-22,,Reinspection/Followup
74084,2016-08-22,,Reinspection/Followup
74229,2016-08-10,,New Construction
74283,2016-08-25,82,Routine - Unscheduled
74326,2016-08-14,100,Routine - Unscheduled
74336,2016-08-14,96,Routine - Unscheduled
74436,2016-08-24,96,Routine - Unscheduled
74517,2016-08-11,,Complaint
74522,2016-08-01,,Reinspection/Followup
74591,2016-08-15,90,Routine - Unscheduled
74591,2016-08-19,,Reinspection/Followup
74671,2016-08-23,,Reinspection/Followup
74760,2016-08-14,100,Routine - Unscheduled
74975,2016-08-15,85,Routine - Unscheduled
75029,2016-08-04,79,Routine - Unscheduled
75029,2016-08-09,,Reinspection/Followup
75046,2016-08-18,100,Routine - Unscheduled
75055,2016-08-09,98,Routine - Unscheduled
75063,2016-08-30,92,Routine - Unscheduled
75139,2016-08-08,,Reinspection/Followup
75177,2016-08-22,82,Routine - Unscheduled
75177,2016-08-24,,Reinspection/Followup
75217,2016-08-31,81,Routine - Unscheduled
75448,2016-08-29,94,Routine - Unscheduled
75526,2016-08-16,88,Routine - Unscheduled
75575,2016-08-24,86,Routine - Unscheduled
75604,2016-08-09,82,Routine - Unscheduled
75604,2016-08-16,,Reinspection/Followup
75637,2016-08-29,89,Routine - Unscheduled
75678,2016-08-31,96,Routine - Unscheduled
75853,2016-08-19,100,Routine - Unscheduled
75956,2016-08-22,86,Routine - Unscheduled
76117,2016-08-04,98,Routine - Unscheduled
76142,2016-08-24,94,Routine - Unscheduled
76156,2016-08-17,100,Routine - Unscheduled
76205,2016-08-22,,Complaint
76223,2016-08-14,96,Routine - Unscheduled
76230,2016-08-14,100,Routine - Unscheduled
76233,2016-08-14,100,Routine - Unscheduled
76353,2016-08-22,96,Routine - Unscheduled
76355,2016-08-14,100,Routine - Unscheduled
76411,2016-08-01,,Reinspection/Followup
76465,2016-08-17,91,Routine - Unscheduled
76479,2016-08-01,,Reinspection/Followup
76545,2016-08-17,79,Routine - Unscheduled
76633,2016-08-09,,Complaint
76640,2016-08-31,100,Routine - Unscheduled
76876,2016-08-03,,Complaint Reinspection/Followup
76905,2016-08-01,,Reinspection/Followup
76905,2016-08-31,,Reinspection/Followup
76906,2016-08-12,90,Routine - Unscheduled
76906,2016-08-31,,Reinspection/Followup
76930,2016-08-30,96,Routine - Unscheduled
77098,2016-08-11,,Reinspection/Followup
77185,2016-08-18,,Non-inspection site visit
77185,2016-08-22,,Non-inspection site visit
77185,2016-08-22,,Non-inspection site visit
77403,2016-08-02,87,Routine - Unscheduled
77404,2016-08-02,94,Routine - Unscheduled
77430,2016-08-19,86,Routine - Unscheduled
77430,2016-08-26,,Reinspection/Followup
77442,2016-08-25,,Reinspection/Followup
77484,2016-08-04,,Complaint
77515,2016-08-03,94,Routine - Unscheduled
77528,2016-08-31,100,Routine - Unscheduled
77547,2016-08-01,,Reinspection/Followup
77580,2016-08-01,,New Construction
77645,2016-08-23,66,Routine - Unscheduled
77645,2016-08-30,,Reinspection/Followup
77825,2016-08-30,96,Routine - Unscheduled
77951,2016-08-10,86,Routine - Unscheduled
77955,2016-08-19,98,Routine - Unscheduled
77955,2016-08-19,,Reinspection/Followup
77955,2016-08-24,,Reinspection/Followup
78204,2016-08-09,,New Construction
78207,2016-08-01,,Reinspection/Followup
78216,2016-08-08,94,Routine - Unscheduled
78241,2016-08-04,94,Routine - Unscheduled
78241,2016-08-17,,Reinspection/Followup
78275,2016-08-04,,Reinspection/Followup
78275,2016-08-08,,Reinspection/Followup
78328,2016-08-24,56,Routine - Unscheduled
78368,2016-08-14,96,Routine - Unscheduled
78370,2016-08-14,100,Routine - Unscheduled
78371,2016-08-14,96,Routine - Unscheduled
78372,2016-08-14,91,Routine - Unscheduled
78374,2016-08-14,96,Routine - Unscheduled
78521,2016-08-17,94,Routine - Unscheduled
78653,2016-08-14,93,Routine - Unscheduled
78656,2016-08-14,100,Routine - Unscheduled
78663,2016-08-02,92,Routine - Unscheduled
78668,2016-08-22,96,Routine - Unscheduled
78669,2016-08-24,92,Routine - Unscheduled
78671,2016-08-12,96,Routine - Unscheduled
78705,2016-08-26,88,Routine - Unscheduled
78724,2016-08-18,96,Routine - Unscheduled
78781,2016-08-11,85,Routine - Unscheduled
78781,2016-08-19,,Reinspection/Followup
78819,2016-08-24,,Non-inspection site visit
78819,2016-08-30,100,Routine - Unscheduled
78860,2016-08-18,91,Routine - Unscheduled
78860,2016-08-29,,Reinspection/Followup
78941,2016-08-03,,Reinspection/Followup
78981,2016-08-11,,Reinspection/Followup
78985,2016-08-12,96,Routine - Unscheduled
79000,2016-08-14,100,Routine - Unscheduled
79008,2016-08-14,100,Routine - Unscheduled
79009,2016-08-14,100,Routine - Unscheduled
79145,2016-08-10,90,Routine - Unscheduled
79145,2016-08-18,,Reinspection/Followup
79146,2016-08-14,89,Routine - Unscheduled
79206,2016-08-30,71,Routine - Unscheduled
79252,2016-08-02,,Non-inspection site visit
79252,2016-08-12,,Non-inspection site visit
79272,2016-08-11,,Reinspection/Followup
79296,2016-08-09,94,Routine - Unscheduled
79299,2016-08-09,87,Routine - Unscheduled
79299,2016-08-26,,Reinspection/Followup
79410,2016-08-23,92,Routine - Unscheduled
79433,2016-08-29,91,Routine - Unscheduled
79498,2016-08-29,94,Routine - Unscheduled
79565,2016-08-24,90,Routine - Unscheduled
79586,2016-08-14,100,Routine - Unscheduled
79587,2016-08-14,96,Routine - Unscheduled
79589,2016-08-14,100,Routine - Unscheduled
79599,2016-08-03,92,Routine - Unscheduled
79625,2016-08-12,,Reinspection/Followup
79633,2016-08-08,,Reinspection/Followup
79839,2016-08-16,,Non-inspection site visit
79851,2016-08-30,96,Routine - Unscheduled
79851,2016-08-30,,Complaint
79858,2016-08-02,96,Routine - Unscheduled
79905,2016-08-14,100,Routine - Unscheduled
79906,2016-08-14,98,Routine - Unscheduled
80037,2016-08-01,,New Construction
80044,2016-08-03,96,Routine - Unscheduled
80079,2016-08-12,92,Routine - Unscheduled
80079,2016-08-18,,Reinspection/Followup
80164,2016-08-03,70,Routine - Unscheduled
80164,2016-08-10,,Reinspection/Followup
80164,2016-08-22,,Reinspection/Followup
80230,2016-08-05,100,Routine - Unscheduled
80336,2016-08-10,100,Routine - Unscheduled
80416,2016-08-24,79,Routine - Unscheduled
80479,2016-08-30,,Reinspection/Followup
80629,2016-08-30,94,Routine - Unscheduled
80682,2016-08-03,96,Routine - Unscheduled
80798,2016-08-25,,Reinspection/Followup
80940,2016-08-15,88,Routine - Unscheduled
81033,2016-08-22,90,Routine - Unscheduled
81077,2016-08-22,90,Routine - Unscheduled
81077,2016-08-24,,Reinspection/Followup
81094,2016-08-24,98,Routine - Unscheduled
81106,2016-08-11,60,Routine - Unscheduled
81106,2016-08-12,,Reinspection/Followup
81106,2016-08-16,,Reinspection/Followup
81106,2016-08-18,,Reinspection/Followup
81106,2016-08-24,,Complaint
81163,2016-08-12,100,Routine - Unscheduled
81179,2016-08-15,79,Routine - Unscheduled
81179,2016-08-22,,Reinspection/Followup
81339,2016-08-01,,Reinspection/Followup
81357,2016-08-10,96,Routine - Unscheduled
81365,2016-08-25,100,Routine - Unscheduled
81409,2016-08-03,,Reinspection/Followup
81425,2016-08-19,89,Routine - Unscheduled
81453,2016-08-01,98,Routine - Unscheduled
81464,2016-08-05,98,Routine - Unscheduled
81464,2016-08-06,,Reinspection/Followup
81508,2016-08-08,,Non-inspection site visit
81518,2016-08-06,98,Routine - Unscheduled
81539,2016-08-16,100,Routine - Unscheduled
81540,2016-08-25,96,Routine - Unscheduled
81592,2016-08-10,,Non-inspection site visit
81592,2016-08-17,,Non-inspection site visit
81595,2016-08-29,86,Routine - Unscheduled
81651,2016-08-09,87,Routine - Unscheduled
81651,2016-08-17,,Reinspection/Followup
81670,2016-08-10,100,Routine - Unscheduled
81671,2016-08-10,100,Routine - Unscheduled
81940,2016-08-05,94,Routine - Unscheduled
81999,2016-08-27,83,Routine - Unscheduled
82036,2016-08-14,96,Routine - Unscheduled
82105,2016-08-12,90,Routine - Unscheduled
82276,2016-08-11,,Complaint
82276,2016-08-11,91,Routine - Unscheduled
82276,2016-08-29,,Reinspection/Followup
82290,2016-08-09,96,Routine - Unscheduled
82361,2016-08-11,,Reinspection/Followup
82466,2016-08-03,,New Ownership
82485,2016-08-01,86,Routine - Unscheduled
82485,2016-08-01,,Complaint
82485,2016-08-16,,Reinspection/Followup
82607,2016-08-02,,Reinspection/Followup
82677,2016-08-05,96,Routine - Unscheduled
82677,2016-08-05,,Reinspection/Followup
82677,2016-08-23,,Reinspection/Followup
82690,2016-08-11,80,Routine - Unscheduled
82690,2016-08-12,,Reinspection/Followup
82733,2016-08-02,85,Routine - Unscheduled
82733,2016-08-09,,Reinspection/Followup
82803,2016-08-10,94,Routine - Unscheduled
82846,2016-08-14,100,Routine - Unscheduled
82883,2016-08-27,98,Routine - Unscheduled
82911,2016-08-24,89,Routine - Unscheduled
82911,2016-08-30,,Reinspection/Followup
83125,2016-08-03,,Non-inspection site visit
83327,2016-08-15,96,Routine - Unscheduled
83340,2016-08-16,,New Construction
83352,2016-08-01,98,Routine - Unscheduled
83616,2016-08-29,81,Routine - Unscheduled
83640,2016-08-30,86,Routine - Unscheduled
83642,2016-08-29,86,Routine - Unscheduled
83709,2016-08-08,92,Routine - Unscheduled
83769,2016-08-01,,New Construction
83779,2016-08-15,92,Routine - Unscheduled
83824,2016-08-26,94,Routine - Unscheduled
83889,2016-08-09,81,Routine - Unscheduled
83889,2016-08-29,,Reinspection/Followup
83945,2016-08-24,96,Routine - Unscheduled
84038,2016-08-09,90,Routine - Unscheduled
84038,2016-08-19,,Reinspection/Followup
84205,2016-08-17,78,Routine - Unscheduled
84205,2016-08-31,,Reinspection/Followup
84340,2016-08-10,100,Routine - Unscheduled
84387,2016-08-11,,Reinspection/Followup
84394,2016-08-30,82,Routine - Unscheduled
84690,2016-08-24,96,Routine - Unscheduled
84715,2016-08-01,,New Construction
84716,2016-08-02,,New Construction
84729,2016-08-29,,Complaint
85091,2016-08-02,,New Ownership
85091,2016-08-02,85,Routine - Unscheduled
85091,2016-08-12,,Reinspection/Followup
85135,2016-08-04,,Reinspection/Followup
85135,2016-08-19,,Reinspection/Followup
85135,2016-08-30,,Routine - Unscheduled
85243,2016-08-11,,New Ownership
85243,2016-08-29,,New Ownership
85316,2016-08-05,88,Routine - Unscheduled
85316,2016-08-06,,Reinspection/Followup
85342,2016-08-19,100,Routine - Unscheduled
85458,2016-08-27,86,Routine - Unscheduled
85496,2016-08-24,,Structural Inspection
85532,2016-08-24,91,Routine - Unscheduled
85625,2016-08-09,100,Routine - Unscheduled
85655,2016-08-29,90,Routine - Unscheduled
85655,2016-08-29,,Complaint
85766,2016-08-15,,Reinspection/Followup
85802,2016-08-10,96,Routine - Unscheduled
85809,2016-08-16,92,Routine - Unscheduled
85856,2016-08-17,80,Routine - Unscheduled
85917,2016-08-26,,New Construction
85953,2016-08-03,,Complaint
85990,2016-08-10,77,Routine - Unscheduled
85990,2016-08-15,,Reinspection/Followup
86151,2016-08-24,85,Routine - Unscheduled
86154,2016-08-31,,New Ownership
86154,2016-08-31,96,Routine - Unscheduled
86164,2016-08-31,,Complaint
86166,2016-08-23,81,Routine - Unscheduled
86166,2016-08-23,,Complaint
86261,2016-08-24,90,Routine - Unscheduled
86330,2016-08-08,92,Routine - Unscheduled
86350,2016-08-22,70,Routine - Unscheduled
86355,2016-08-23,,Structural Inspection
86359,2016-08-01,,Reinspection/Followup
86491,2016-08-02,94,Routine - Unscheduled
86539,2016-08-10,90,Routine - Unscheduled
86551,2016-08-09,100,Routine - Unscheduled
86551,2016-08-23,,New Construction
86567,2016-08-30,82,Routine - Unscheduled
86742,2016-08-09,,Reinspection/Followup
86765,2016-08-16,,Reinspection/Followup
86780,2016-08-02,,New Construction
86780,2016-08-05,,New Construction
86780,2016-08-30,100,Routine - Unscheduled
86924,2016-08-01,92,Routine - Unscheduled
86924,2016-08-01,,New Ownership
87022,2016-08-03,89,Routine - Unscheduled
87051,2016-08-16,,New Ownership
87059,2016-08-12,,New Ownership
87059,2016-08-15,,New Ownership
87117,2016-08-09,92,Routine - Unscheduled
87122,2016-08-09,,Complaint
87213,2016-08-08,87,Routine - Unscheduled
87213,2016-08-08,,New Ownership
87298,2016-08-10,,Non-inspection site visit
87337,2016-08-12,94,Routine - Unscheduled
87440,2016-08-01,100,New Ownership
87440,2016-08-01,96,Routine - Unscheduled
87451,2016-08-30,,Non-inspection site visit
87512,2016-08-10,,New Construction
87612,2016-08-19,98,Routine - Unscheduled
87615,2016-08-04,,New Ownership
87645,2016-08-01,,New Construction
87645,2016-08-04,,New Ownership
87664,2016-08-16,85,Routine - Unscheduled
87664,2016-08-24,,Reinspection/Followup
87716,2016-08-10,,Structural Inspection
87716,2016-08-18,,Structural Inspection
87716,2016-08-19,,New Construction
87783,2016-08-11,,New Construction
87795,2016-08-23,,Routine - Unscheduled
87814,2016-08-04,,Reinspection/Followup
87815,2016-08-08,88,Routine - Unscheduled
87815,2016-08-08,,New Ownership
87927,2016-08-29,,New Ownership
87939,2016-08-05,100,Routine - Unscheduled
88064,2016-08-11,96,Routine - Unscheduled
88082,2016-08-30,,New Ownership
88082,2016-08-30,84,Routine - Unscheduled
88092,2016-08-12,,Reinspection/Followup
88098,2016-08-02,,New Ownership
88114,2016-08-12,,New Ownership
88116,2016-08-02,,New Ownership
88118,2016-08-16,,New Ownership
88118,2016-08-16,94,Routine - Unscheduled
88120,2016-08-04,,New Construction
88129,2016-08-08,,New Ownership
88146,2016-08-02,,New Ownership
88146,2016-08-02,100,Routine - Unscheduled
88160,2016-08-03,,New Ownership
88162,2016-08-03,,New Ownership
88242,2016-08-09,,Non-inspection site visit
88242,2016-08-31,100,Routine - Unscheduled
88306,2016-08-11,,Structural Inspection
88306,2016-08-16,,New Construction
88306,2016-08-16,96,Routine - Unscheduled
88326,2016-08-05,,New Construction
88326,2016-08-23,,New Construction
88326,2016-08-25,,New Construction
88326,2016-08-26,,New Construction
88340,2016-08-11,84,Routine - Unscheduled
88340,2016-08-19,,Reinspection/Followup
88340,2016-08-31,,Reinspection/Followup
88342,2016-08-18,,New Ownership
88342,2016-08-31,94,Routine - Unscheduled
88381,2016-08-03,,New Ownership
88447,2016-08-17,,New Ownership
88447,2016-08-17,96,Routine - Unscheduled
88475,2016-08-26,,New Ownership
88475,2016-08-26,92,Routine - Unscheduled
88508,2016-08-19,,New Ownership
88525,2016-08-01,94,Routine - Unscheduled
88525,2016-08-01,,New Ownership
88575,2016-08-29,,New Ownership
88575,2016-08-29,,New Construction
88620,2016-08-09,,New Ownership
88659,2016-08-12,,New Ownership
88659,2016-08-12,96,Routine - Unscheduled
88676,2016-08-16,,New Ownership
88687,2016-08-08,,New Ownership
88702,2016-08-15,96,Routine - Unscheduled
88702,2016-08-15,,New Ownership
88711,2016-08-10,,New Ownership
88785,2016-08-16,,New Ownership
88792,2016-08-17,,New Construction
88792,2016-08-17,100,Routine - Unscheduled
88840,2016-08-23,,New Ownership
88878,2016-08-19,,New Ownership
88878,2016-08-19,94,Routine - Unscheduled
88955,2016-08-25,,New Ownership
88975,2016-08-30,,New Ownership
89070,2016-08-31,,Non-inspection site visit
89070,2016-08-31,,Non-inspection site visit
31,2016-09-01,,Reinspection/Followup
66,2016-09-02,100,Routine - Unscheduled
73,2016-09-27,92,Routine - Unscheduled
217,2016-09-12,90,Routine - Unscheduled
234,2016-09-27,81,Routine - Unscheduled
258,2016-09-22,78,Routine - Unscheduled
258,2016-09-22,,Complaint
273,2016-09-20,78,Routine - Unscheduled
273,2016-09-29,,Reinspection/Followup
302,2016-09-02,89,Routine - Unscheduled
302,2016-09-13,,Reinspection/Followup
320,2016-09-20,68,Routine - Unscheduled
320,2016-09-28,,Reinspection/Followup
397,2016-09-09,94,Routine - Unscheduled
413,2016-09-16,,Reinspection/Followup
422,2016-09-27,94,Routine - Unscheduled
423,2016-09-01,85,Routine - Unscheduled
423,2016-09-02,,Reinspection/Followup
447,2016-09-08,96,Routine - Unscheduled
470,2016-09-20,87,Routine - Unscheduled
470,2016-09-27,,Reinspection/Followup
538,2016-09-28,86,Routine - Unscheduled
538,2016-09-30,,Reinspection/Followup
625,2016-09-21,90,Routine - Unscheduled
628,2016-09-14,,Reinspection/Followup
639,2016-09-13,94,Routine - Unscheduled
670,2016-09-14,86,Routine - Unscheduled
691,2016-09-19,90,Routine - Unscheduled
695,2016-09-30,94,Routine - Unscheduled
786,2016-09-16,,Reinspection/Followup
852,2016-09-06,,Reinspection/Followup
905,2016-09-21,,Reinspection/Followup
905,2016-09-21,98,Routine - Unscheduled
905,2016-09-27,,Reinspection/Followup
917,2016-09-02,96,Routine - Unscheduled
935,2016-09-19,100,Routine - Unscheduled
961,2016-09-12,94,Routine - Unscheduled
961,2016-09-23,,Reinspection/Followup
1000,2016-09-19,81,Routine - Unscheduled
1000,2016-09-26,,Reinspection/Followup
1002,2016-09-29,90,Routine - Unscheduled
1003,2016-09-22,,Reinspection/Followup
1031,2016-09-15,80,Routine - Unscheduled
1031,2016-09-16,,Reinspection/Followup
1031,2016-09-22,,Reinspection/Followup
1036,2016-09-13,90,Routine - Unscheduled
1116,2016-09-12,96,Routine - Unscheduled
1144,2016-09-29,79,Routine - Unscheduled
1154,2016-09-12,76,Routine - Unscheduled
1249,2016-09-26,78,Routine - Unscheduled
1269,2016-09-16,100,Routine - Unscheduled
1322,2016-09-27,,Reinspection/Followup
1337,2016-09-09,,Reinspection/Followup
1345,2016-09-13,,Reinspection/Followup
1427,2016-09-19,85,Routine - Unscheduled
1493,2016-09-22,,Reinspection/Followup
1584,2016-09-07,,Reinspection/Followup
1594,2016-09-21,76,Routine - Unscheduled
1607,2016-09-12,88,Routine - Unscheduled
1607,2016-09-22,,Complaint Reinspection/Followup
1617,2016-09-19,,Complaint
1631,2016-09-06,77,Routine - Unscheduled
1631,2016-09-21,,Reinspection/Followup
1641,2016-09-01,,Reinspection/Followup
1652,2016-09-06,,New Construction
1652,2016-09-15,,New Construction
1778,2016-09-06,94,Routine - Unscheduled
1788,2016-09-26,,New Construction
1823,2016-09-01,90,Routine - Unscheduled
1831,2016-09-09,,Reinspection/Followup
1856,2016-09-09,,Reinspection/Followup
1856,2016-09-20,,Reinspection/Followup
1896,2016-09-16,,Reinspection/Followup
1942,2016-09-29,81,Routine - Unscheduled
2002,2016-09-14,98,Routine - Unscheduled
2072,2016-09-01,,New Construction
2110,2016-09-06,63,Routine - Unscheduled
2110,2016-09-20,,Reinspection/Followup
2110,2016-09-26,,Reinspection/Followup
2144,2016-09-16,,Reinspection/Followup
2223,2016-09-21,77,Routine - Unscheduled
2249,2016-09-08,,Reinspection/Followup
2280,2016-09-20,,Reinspection/Followup
2309,2016-09-08,83,Routine - Unscheduled
2309,2016-09-15,,Reinspection/Followup
2309,2016-09-22,,Reinspection/Followup
2357,2016-09-27,86,Routine - Unscheduled
2428,2016-09-15,84,Routine - Unscheduled
2455,2016-09-19,96,Routine - Unscheduled
2483,2016-09-07,96,Routine - Unscheduled
2535,2016-09-06,,Reinspection/Followup
2555,2016-09-29,96,Routine - Unscheduled
2615,2016-09-22,,Complaint
2646,2016-09-08,90,Routine - Unscheduled
2692,2016-09-23,,Reinspection/Followup
2714,2016-09-20,100,Routine - Unscheduled
2717,2016-09-26,,Complaint
2724,2016-09-29,92,Routine - Unscheduled
2733,2016-09-12,,Reinspection/Followup
2733,2016-09-12,96,Routine - Unscheduled
2739,2016-09-19,88,Routine - Unscheduled
2758,2016-09-21,,Reinspection/Followup
2778,2016-09-21,83,Routine - Unscheduled
2836,2016-09-28,90,Routine - Unscheduled
2854,2016-09-15,82,Routine - Unscheduled
2866,2016-09-21,92,Routine - Unscheduled
2885,2016-09-07,,Non-inspection site visit
2934,2016-09-12,,Complaint
2934,2016-09-14,,Complaint Reinspection/Followup
2934,2016-09-22,,Complaint Reinspection/Followup
2943,2016-09-27,90,Routine - Unscheduled
2996,2016-09-08,86,Routine - Unscheduled
2996,2016-09-16,,Reinspection/Followup
3029,2016-09-06,,Reinspection/Followup
3031,2016-09-29,82,Routine - Unscheduled
3055,2016-09-13,,New Construction
3055,2016-09-20,94,Routine - Unscheduled
3065,2016-09-01,83,Routine - Unscheduled
3065,2016-09-14,,Reinspection/Followup
3073,2016-09-23,,Reinspection/Followup
3084,2016-09-07,85,Routine - Unscheduled
3084,2016-09-14,,Reinspection/Followup
3116,2016-09-16,,Reinspection/Followup
3120,2016-09-26,,New Construction
3121,2016-09-13,87,Routine - Unscheduled
3123,2016-09-28,72,Routine - Unscheduled
3165,2016-09-16,,Complaint
3237,2016-09-27,77,Routine - Unscheduled
3241,2016-09-06,86,Routine - Unscheduled
3241,2016-09-09,,Reinspection/Followup
3260,2016-09-30,96,Routine - Unscheduled
3275,2016-09-30,,Complaint
3280,2016-09-13,88,Routine - Unscheduled
3280,2016-09-27,,Reinspection/Followup
3317,2016-09-06,93,Routine - Unscheduled
3343,2016-09-07,96,Routine - Unscheduled
3350,2016-09-16,96,Routine - Unscheduled
3350,2016-09-16,,Non-inspection site visit
3405,2016-09-16,,Reinspection/Followup
3420,2016-09-01,85,Routine - Unscheduled
3425,2016-09-19,92,Routine - Unscheduled
3456,2016-09-14,,Reinspection/Followup
3591,2016-09-16,90,Routine - Unscheduled
3623,2016-09-19,,Reinspection/Followup
3643,2016-09-22,,Reinspection/Followup
3649,2016-09-30,86,Routine - Unscheduled
3649,2016-09-30,,Complaint
3736,2016-09-16,,New Construction
3769,2016-09-19,,Complaint
3859,2016-09-14,,Reinspection/Followup
3869,2016-09-03,,Structural Inspection
3955,2016-09-16,86,Routine - Unscheduled
4140,2016-09-08,94,Routine - Unscheduled
4474,2016-09-12,96,Routine - Unscheduled
4502,2016-09-09,,Complaint
4519,2016-09-01,96,Routine - Unscheduled
4519,2016-09-21,,Reinspection/Followup
4519,2016-09-28,,Reinspection/Followup
4553,2016-09-26,92,Routine - Unscheduled
4584,2016-09-13,98,Routine - Unscheduled
4592,2016-09-03,,Non-inspection site visit
4592,2016-09-07,94,Routine - Unscheduled
4622,2016-09-21,82,Routine - Unscheduled
4643,2016-09-19,,Complaint
4670,2016-09-01,75,Routine - Unscheduled
4670,2016-09-02,,Reinspection/Followup
4681,2016-09-16,100,Routine - Unscheduled
4702,2016-09-16,92,Routine - Unscheduled
4703,2016-09-19,75,Routine - Unscheduled
4706,2016-09-19,81,Routine - Unscheduled
4706,2016-09-20,,Reinspection/Followup
4716,2016-09-14,92,Routine - Unscheduled
4777,2016-09-23,,Reinspection/Followup
4791,2016-09-08,,Reinspection/Followup
4797,2016-09-08,90,Routine - Unscheduled
4798,2016-09-03,76,Routine - Unscheduled
4798,2016-09-07,,Reinspection/Followup
4837,2016-09-29,100,Routine - Unscheduled
4843,2016-09-13,,Reinspection/Followup
4905,2016-09-26,96,Routine - Unscheduled
4917,2016-09-06,78,Routine - Unscheduled
5006,2016-09-08,,Complaint
5011,2016-09-02,92,Routine - Unscheduled
5011,2016-09-22,,Complaint
5017,2016-09-13,,Reinspection/Followup
5032,2016-09-23,96,Routine - Unscheduled
5074,2016-09-19,,Complaint
5083,2016-09-23,96,Routine - Unscheduled
5084,2016-09-23,94,Routine - Unscheduled
5256,2016-09-20,90,Routine - Unscheduled
5913,2016-09-06,92,Routine - Unscheduled
5925,2016-09-22,,Complaint
5925,2016-09-28,,Complaint Reinspection/Followup
5927,2016-09-20,92,Routine - Unscheduled
5938,2016-09-14,86,Routine - Unscheduled
5940,2016-09-22,100,Routine - Unscheduled
5942,2016-09-09,96,Routine - Unscheduled
5946,2016-09-12,98,Routine - Unscheduled
5948,2016-09-09,91,Routine - Unscheduled
5952,2016-09-19,98,Routine - Unscheduled
